No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish,id,latitude,longitude
1499,2020,MALUKU UTARA,8271,KOTA TERNATE,21.78,205001,44649,8271,0.89618,127.31016
1500,2020,MALUKU UTARA,8272,KOTA TIDORE KEPULAUAN,29.47,114480,33737,8272,0.60962,127.56981
1501,2020,PAPUA BARAT,9101,FAK FAK,20.7,85197,17636,9101,-2.92641,132.29608
1502,2020,PAPUA BARAT,9102,KAIMANA,24.47,62256,15234,9102,-3.66093,133.77451
1503,2020,PAPUA BARAT,9103,TELUK WONDAMA,13.3,41644,5539,9103,-2.7,134.5
1504,2020,PAPUA BARAT,9104,TELUK BINTUNI,20.13,87083,17530,9104,-1.88037,133.33105
1505,2020,PAPUA BARAT,9105,MANOKWARI,20.9,192663,40267,9105,-0.9,133.75
1506,2020,PAPUA BARAT,9106,SORONG SELATAN,28.23,52469,14812,9106,-1.50495,132.28638
1507,2020,PAPUA BARAT,9107,SORONG,27.72,118679,32898,9107,-1.16667,131.5
1508,2020,PAPUA BARAT,9108,RAJA AMPAT,22.32,64141,14316,9108,-0.5,130.0
1509,2020,PAPUA BARAT,9109,TAMBRAUW,36.38,28379,10324,9109,-0.60515,132.48962
1510,2020,PAPUA BARAT,9110,MAYBRAT,25.91,42991,11139,9110,-1.2155,132.35092
1511,2020,PAPUA BARAT,9111,MANOKWARI SELATAN,20.77,35949,7467,9111,-1.0798,133.96729
1512,2020,PAPUA BARAT,9112,PEGUNUNGAN ARFAK,58.55,38207,22370,9112,-0.93523,133.89587
1513,2020,PAPUA BARAT,9171,SORONG,18.93,284410,53839,9171,-0.86507,131.25153
1514,2020,PAPUA,9401,MERAUKE,20.21,230932,46671,9401,-7.66667,139.66667
1515,2020,PAPUA,9402,JAYAWIJAYA,32.86,269553,88575,9402,-4.08333,139.08333
1516,2020,PAPUA,9403,JAYAPURA,32.14,166171,53407,9403,-3.0,139.95
1517,2020,PAPUA,9404,NABIRE,21.73,169136,36753,9404,-3.54016,135.55511
1518,2020,PAPUA,9408,KEPULAUAN YAPEN,33.46,112676,37701,9408,-1.78773,136.27716
1519,2020,PAPUA,9409,BIAK NUMFOR,30.61,134650,41216,9409,-1.03333,136.0
1520,2020,PAPUA,9410,PANIAI,45.39,220410,100044,9410,-3.9,136.60001
1521,2020,PAPUA,9411,PUNCAK JAYA,20.86,224527,46836,9411,-3.67241,137.43896
1522,2020,PAPUA,9412,MIMIKA,23.02,311969,71815,9412,-4.54357,136.56555
1523,2020,PAPUA,9413,BOVEN DIGOEL,34.44,64285,22140,9413,-5.70519,140.36349
1524,2020,PAPUA,9414,MAPPI,45.62,108295,49404,9414,-6.49971,139.34441
1525,2020,PAPUA,9415,ASMAT,39.36,110105,43337,9415,-5.3795,138.46344
1526,2020,PAPUA,9416,YAHUKIMO,39.28,350880,137826,9416,-4.60403,139.58405
1527,2020,PAPUA,9417,PEGUNUNGAN BINTANG,33.05,77872,25737,9417,-4.52167,140.29541
1528,2020,PAPUA,9418,TOLIKARA,38.37,236986,90932,9418,-3.42661,137.41699
1529,2020,PAPUA,9419,SARMI,38.54,41515,16000,9419,-2.41667,139.08333
1530,2020,PAPUA,9420,KEEROM,51.33,61623,31631,9420,-3.3,140.61667
1531,2020,PAPUA,9426,WAROPEN,17.37,33943,5896,9426,-2.286,137.01837
1532,2020,PAPUA,9427,SUPIORI,21.22,22547,4784,9427,-0.73881,135.61111
1533,2020,PAPUA,9428,MAMBERAMO RAYA,47.87,36483,17464,9428,-2.23561,137.78229
1534,2020,PAPUA,9429,NDUGA,17.51,106533,18654,9429,-4.45093,138.10089
1535,2020,PAPUA,9430,LANNY JAYA,24.81,196399,48727,9430,-3.91244,138.28766
1536,2020,PAPUA,9431,MAMBERAMO TENGAH,35.51,50685,17998,9431,-2.46064,138.45245
1537,2020,PAPUA,9432,YALIMO,22.28,101973,22720,9432,-3.86037,138.47305
1538,2020,PAPUA,9433,PUNCAK,41.01,114741,47055,9433,-4.14204,137.09702
1539,2020,PAPUA,9434,DOGIYAI,72.2,116206,83901,9434,-4.03186,135.43945
1540,2020,PAPUA,9435,INTAN JAYA,27.86,135043,37623,9435,-3.41016,136.70837
1541,2020,PAPUA,9436,DEIYAI,33.49,99091,33186,9436,-3.94737,135.95032
1542,2020,PAPUA,9471,JAYAPURA,14.99,398478,59732,9471,-2.64647,140.77779
1543,2021,ACEH,1101,SIMEULUE,12.43,94072,11693,1101,2.61667,96.08333
1544,2021,ACEH,1102,ACEH SINGKIL,6.37,128432,8181,1102,2.41667,97.91667
1545,2021,ACEH,1103,ACEH SELATAN,7.81,234380,18305,1103,3.16667,97.41667
1546,2021,ACEH,1104,ACEH TENGGARA,6.75,223673,15098,1104,3.36667,97.7
1547,2021,ACEH,1105,ACEH TIMUR,7.2,426888,30736,1105,4.63333,97.63333
1548,2021,ACEH,1106,ACEH TENGAH,5.46,217908,11898,1106,4.51,96.855
1549,2021,ACEH,1107,ACEH BARAT,4.09,200445,8198,1107,4.45,96.16667
1550,2021,ACEH,1108,ACEH BESAR,5.91,410322,24250,1108,5.38333,95.51667
1551,2021,ACEH,1109,PIDIE,6.16,438976,27041,1109,5.08,96.11
1552,2021,ACEH,1110,BIREUEN,6.56,441275,28948,1110,5.08333,96.58333
1553,2021,ACEH,1111,ACEH UTARA,11.71,610428,71481,1111,4.97,97.14
1554,2021,ACEH,1112,ACEH BARAT DAYA,7.99,152517,12186,1112,3.83333,96.88333
1555,2021,ACEH,1113,GAYO LUES,3.18,101034,3213,1113,3.95,97.39
1556,2021,ACEH,1114,ACEH TAMIANG,9.29,297416,27630,1114,4.25,97.96667
1557,2021,ACEH,1115,NAGAN RAYA,4.75,170055,8078,1115,4.16667,96.51667
1558,2021,ACEH,1116,ACEH JAYA,6.38,94430,6025,1116,4.86,95.64
1559,2021,ACEH,1117,BENER MERIAH,7.01,163491,11461,1117,4.73015,96.86156
1560,2021,ACEH,1118,PIDIE JAYA,4.82,160062,7715,1118,5.15,96.21667
1561,2021,ACEH,1171,KOTA BANDA ACEH,2.75,255495,7026,1171,5.54167,95.33333
1562,2021,ACEH,1172,KOTA SABANG,4.26,41674,1775,1172,5.82164,95.31086
1563,2021,ACEH,1173,KOTA LANGSA,4.93,188339,9285,1173,4.47,97.93
1564,2021,ACEH,1174,KOTA LHOKSEUMAWE,4.05,191137,7741,1174,5.13333,97.06667
1565,2021,ACEH,1175,KOTA SUBULUSSALAM,6.76,92448,6249,1175,2.75,97.93333
1566,2021,SUMATERA UTARA,1201,NIAS,7.0,149500,10465,1201,1.03333,97.76667
1567,2021,SUMATERA UTARA,1202,MANDAILING NATAL,7.25,479672,34776,1202,0.78378,99.25495
1568,2021,SUMATERA UTARA,1203,TAPANULI SELATAN,7.02,304365,21366,1203,1.51667,99.25
1569,2021,SUMATERA UTARA,1204,TAPANULI TENGAH,5.95,370800,22063,1204,1.9,98.66667
1570,2021,SUMATERA UTARA,1205,TAPANULI UTARA,5.74,315304,18098,1205,2.0028,99.0707
1571,2021,SUMATERA UTARA,1206,TOBA SAMOSIR,4.16,208045,8655,1206,2.39793,99.21678
1572,2021,SUMATERA UTARA,1207,LABUHANBATU,5.99,499789,29937,1207,2.26667,100.1
1573,2021,SUMATERA UTARA,1208,ASAHAN,6.33,779483,49341,1208,2.78333,99.55
1574,2021,SUMATERA UTARA,1209,SIMALUNGUN,7.58,1003380,76056,1209,2.9,99.0
1575,2021,SUMATERA UTARA,1210,DAIRI,6.01,313119,18818,1210,2.86667,98.23333
1576,2021,SUMATERA UTARA,1211,KARO,3.78,409286,15471,1211,3.11667,98.3
1577,2021,SUMATERA UTARA,1212,DELI SERDANG,6.54,1955550,127893,1212,3.41667,98.66667
1578,2021,SUMATERA UTARA,1213,LANGKAT,7.96,1040829,82850,1213,3.71667,98.21667
1579,2021,SUMATERA UTARA,1214,NIAS SELATAN,8.51,367344,31261,1214,0.77,97.75
1580,2021,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,6.27,199967,12538,1215,2.26551,98.50376
1581,2021,SUMATERA UTARA,1216,PAKPAK BHARAT,4.75,53046,2520,1216,2.56667,98.28333
1582,2021,SUMATERA UTARA,1217,SAMOSIR,5.01,137798,6904,1217,2.64025,98.71525
1583,2021,SUMATERA UTARA,1218,SERDANG BEDAGAI,7.58,664740,50387,1218,3.36667,99.03333
1584,2021,SUMATERA UTARA,1219,BATU BARA,6.88,416360,28646,1219,3.16166,99.52652
1585,2021,SUMATERA UTARA,1220,PADANG LAWAS UTARA,4.89,264938,12955,1220,1.46011,99.67346
1586,2021,SUMATERA UTARA,1221,PADANG LAWAS,3.89,265129,10314,1221,1.44684,99.99207
1587,2021,SUMATERA UTARA,1222,LABUHANBATU SELATAN,4.54,318887,14477,1222,1.983,100.0976
1588,2021,SUMATERA UTARA,1223,LABUHANBATU UTARA,5.52,387714,21402,1223,2.33349,99.63776
1589,2021,SUMATERA UTARA,1224,NIAS UTARA,8.17,150174,12269,1224,1.33037,97.31964
1590,2021,SUMATERA UTARA,1225,NIAS BARAT,8.52,91422,7789,1225,1.05966,97.58606
1591,2021,SUMATERA UTARA,1271,KOTA SIBOLGA,5.33,90311,4814,1271,1.73333,98.8
1592,2021,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,5.15,178105,9172,1272,2.95833,99.79167
1593,2021,SUMATERA UTARA,1273,KOTA PEMATANGSIANTAR,6.62,270223,17889,1273,2.96667,99.05
1594,2021,SUMATERA UTARA,1274,KOTA TEBING TINGGI,7.19,174573,12552,1274,3.325,99.14167
1595,2021,SUMATERA UTARA,1275,KOTA MEDAN,4.94,2449155,120988,1275,3.65,98.66667
1596,2021,SUMATERA UTARA,1276,KOTA BINJAI,7.62,295113,22488,1276,3.8,108.23333
1597,2021,SUMATERA UTARA,1277,KOTA PADANG SIDEMPUAN,5.35,228354,12217,1277,1.37375,99.26843
1598,2021,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,6.09,138023,8406,1278,1.32731,97.55018
1599,2021,SUMATERA BARAT,1301,KEPULAUAN MENTAWAI,8.36,88712,7416,1301,1.98917,99.51889
1600,2021,SUMATERA BARAT,1302,PESISIR SELATAN,6.23,509992,31773,1302,-1.58333,100.85
1601,2021,SUMATERA BARAT,1303,SOLOK,6.5,395168,25686,1303,-0.96667,100.81667
1602,2021,SUMATERA BARAT,1304,SIJUNJUNG,6.01,237420,14269,1304,-1.1827,101.6056
1603,2021,SUMATERA BARAT,1305,TANAH DATAR,6.8,374549,25469,1305,-0.4555,100.5771
1604,2021,SUMATERA BARAT,1306,PADANG PARIAMAN,5.61,436141,24468,1306,-0.6,100.28333
1605,2021,SUMATERA BARAT,1307,AGAM,6.77,537207,36369,1307,-0.25,100.16667
1606,2021,SUMATERA BARAT,1308,LIMA PULUH KOTA,6.36,387047,24616,1308,-0.0168,100.5872
1607,2021,SUMATERA BARAT,1309,PASAMAN,7.11,303393,21571,1309,0.42503,99.94606
1608,2021,SUMATERA BARAT,1310,SOLOK SELATAN,5.17,184544,9541,1310,-1.23333,101.417
1609,2021,SUMATERA BARAT,1311,DHARMASRAYA,6.03,231594,13965,1311,-1.05,101.367
1610,2021,SUMATERA BARAT,1312,PASAMAN BARAT,6.13,436879,26781,1312,0.28152,99.51965
1611,2021,SUMATERA BARAT,1371,KOTA PADANG,5.0,919511,45976,1371,-0.98333,100.45
1612,2021,SUMATERA BARAT,1372,KOTA SOLOK,5.84,74581,4356,1372,-0.76667,100.61667
1613,2021,SUMATERA BARAT,1373,KOTA SAWAHLUNTO,6.15,65807,4047,1373,-0.6,100.75
1614,2021,SUMATERA BARAT,1374,KOTA PADANG PANJANG,6.4,56938,3644,1374,-0.45,100.43333
1615,2021,SUMATERA BARAT,1375,KOTA BUKITTINGGI,3.86,121979,4708,1375,-0.275,100.375
1616,2021,SUMATERA BARAT,1376,KOTA PAYAKUMBUH,5.09,140950,7174,1376,-0.23333,100.63333
1617,2021,SUMATERA BARAT,1377,KOTA PARIAMAN,5.29,94901,5020,1377,-0.62682,100.12047
1618,2021,RIAU,1401,KUANTAN SINGINGI,9.02,338024,30490,1401,-0.47532,101.45857
1619,2021,RIAU,1402,INDRAGIRI HULU,10.8,449596,48556,1402,-0.55,102.31667
1620,2021,RIAU,1403,INDRAGIRI HILIR,14.1,661449,93264,1403,-0.33333,103.16667
1621,2021,RIAU,1404,PELALAWAN,9.08,395404,35903,1404,0.20822,102.18607
1622,2021,RIAU,1405,SIAK,8.75,463472,40554,1405,0.97453,102.01355
1623,2021,RIAU,1406,KAMPAR,10.52,852633,89697,1406,0.2344,101.2131
1624,2021,RIAU,1407,ROKAN HULU,9.78,568268,55577,1407,0.88333,100.48333
1625,2021,RIAU,1408,BENGKALIS,12.0,570155,68419,1408,0.9838,102.5096
1626,2021,RIAU,1409,ROKAN HILIR,10.19,645005,65726,1409,2.16599,100.82514
1627,2021,RIAU,1410,KEPULAUAN MERANTI,14.51,207802,30152,1410,0.97488,102.69539
1628,2021,RIAU,1471,KOTA PEKANBARU,10.11,994582,100552,1471,0.53333,101.46667
1629,2021,RIAU,1473,D U M A I,9.59,320373,30724,1473,1.61592,101.4917
1630,2021,JAMBI,1501,KERINCI,10.3,251747,25930,1501,-2.03333,101.53333
1631,2021,JAMBI,1502,MERANGIN,11.91,358110,42651,1502,-2.06933,102.13303
1632,2021,JAMBI,1503,SAROLANGUN,8.82,293430,25881,1503,-2.3,102.65
1633,2021,JAMBI,1504,BATANGHARI,9.98,304875,30427,1504,-1.75,103.11667
1634,2021,JAMBI,1505,MUARO JAMBI,8.54,406910,34750,1505,-1.55214,103.82163
1635,2021,JAMBI,1506,TANJUNG JABUNG TIMUR,8.37,232023,19420,1506,-1.13198,103.61755
1636,2021,JAMBI,1507,TANJUNG JABUNG BARAT,9.66,321210,31029,1507,-1.1544,103.24402
1637,2021,JAMBI,1508,TEBO,10.25,341451,34999,1508,-1.45576,102.37473
1638,2021,JAMBI,1509,BUNGO,8.33,366368,30518,1509,-1.50222,101.96
1639,2021,JAMBI,1571,KOTA JAMBI,7.25,612717,44422,1571,-1.61667,103.65
1640,2021,JAMBI,1572,KOTA SUNGAI PENUH,10.4,97554,10146,1572,-2.10896,101.32175
1641,2021,SUMATERA SELATAN,1601,OGAN KOMERING ULU,6.91,370955,25633,1601,-4.13333,104.03333
1642,2021,SUMATERA SELATAN,1602,OGAN KOMERING ILIR,5.34,777396,41513,1602,-3.36667,105.36667
1643,2021,SUMATERA SELATAN,1603,MUARA ENIM,5.73,618844,35460,1603,-4.2327,103.6141
1644,2021,SUMATERA SELATAN,1604,LAHAT,7.62,434132,33081,1604,-3.7864,103.5428
1645,2021,SUMATERA SELATAN,1605,MUSI RAWAS,7.12,399094,28415,1605,-3.08333,103.2
1646,2021,SUMATERA SELATAN,1606,MUSI BANYUASIN,4.95,628614,31116,1606,-2.41667,103.75
1647,2021,SUMATERA SELATAN,1607,BANYUASIN,5.56,850393,47282,1607,-2.88333,104.38306
1648,2021,SUMATERA SELATAN,1608,OGAN KOMERING ULUSELATAN,9.44,413246,39010,1608,-4.65728,104.00659
1649,2021,SUMATERA SELATAN,1609,OGAN KOMERING ULUTIMUR,5.74,655056,37600,1609,-3.85679,104.75209
1650,2021,SUMATERA SELATAN,1610,OGAN ILIR,6.48,420679,27260,1610,-3.43186,104.62727
1651,2021,SUMATERA SELATAN,1611,EMPAT LAWANG,10.15,334879,33990,1611,3.22667,99.09256
1652,2021,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANGILIR,7.96,197122,15691,1612,-3.21342,104.08722
1653,2021,SUMATERA SELATAN,1613,MUSI RAWAS UTARA,5.55,190895,10595,1613,-2.48533,103.29346
1654,2021,SUMATERA SELATAN,1671,KOTA PALEMBANG,7.0,1680383,117627,1671,-3.0,104.71667
1655,2021,SUMATERA SELATAN,1672,KOTA PRABUMULIH,13.36,195289,26091,1672,-3.46202,104.2229
1656,2021,SUMATERA SELATAN,1673,KOTA PAGAR ALAM,11.76,144972,17049,1673,-4.13055,103.26822
1657,2021,SUMATERA SELATAN,1674,KOTA LUBUK LINGGAU,9.24,236664,21868,1674,-3.29308,102.85503
1658,2021,BENGKULU,1701,BENGKULU SELATAN,8.25,167685,13834,1701,-4.35,103.03333
1659,2021,BENGKULU,1702,REJANG LEBONG,11.27,279280,31475,1702,-3.43333,102.71667
1660,2021,BENGKULU,1703,BENGKULU UTARA,6.68,299479,20005,1703,-3.33333,102.05
1661,2021,BENGKULU,1704,KAUR,7.01,127816,8960,1704,-4.78179,103.36109
1662,2021,BENGKULU,1705,SELUMA,7.97,209961,16734,1705,-3.96644,102.47429
1663,2021,BENGKULU,1706,MUKO MUKO,5.0,192863,9643,1706,-3.07438,101.54766
1664,2021,BENGKULU,1707,LEBONG,9.51,107447,10218,1707,-3.24278,102.3349
1665,2021,BENGKULU,1708,KEPAHIANG,11.3,151130,17078,1708,-3.60194,102.56424
1666,2021,BENGKULU,1709,BENGKULU TENGAH,6.0,117986,7079,1709,-3.20679,102.12616
1667,2021,BENGKULU,1771,KOTA BENGKULU,11.11,378737,42078,1771,-3.81667,102.31667
1668,2021,LAMPUNG,1801,LAMPUNG BARAT,8.63,305171,26336,1801,-5.14904,104.19309
1669,2021,LAMPUNG,1802,TANGGAMUS,11.76,646509,76029,1802,-5.38508,104.62349
1670,2021,LAMPUNG,1803,LAMPUNG SELATAN,8.79,1075714,94555,1803,-5.4531,104.9877
1671,2021,LAMPUNG,1804,LAMPUNG TIMUR,11.79,1119422,131980,1804,-5.10273,105.68003
1672,2021,LAMPUNG,1805,LAMPUNG TENGAH,11.42,1473684,168295,1805,-4.86667,105.26667
1673,2021,LAMPUNG,1806,LAMPUNG UTARA,11.0,641354,70549,1806,-4.81667,104.8
1674,2021,LAMPUNG,1807,WAY KANAN,10.33,478502,49429,1807,-4.44705,104.52753
1675,2021,LAMPUNG,1808,TULANGBAWANG,11.22,434468,48747,1808,-4.20604,105.57999
1676,2021,LAMPUNG,1809,PESAWARAN,12.68,482065,61126,1809,-5.4298,105.17899
1677,2021,LAMPUNG,1810,PRINGSEWU,11.64,409334,47646,1810,-5.42211,104.93454
1678,2021,LAMPUNG,1811,MESUJI,9.76,230420,22489,1811,-4.0439,105.4013
1679,2021,LAMPUNG,1812,TULANG BAWANG BARAT,12.66,288688,36548,1812,-4.43975,105.0444
1680,2021,LAMPUNG,1813,PESISIR BARAT,6.89,164613,11342,1813,-5.19323,103.93976
1681,2021,LAMPUNG,1871,KOTA BANDAR LAMPUNG,5.91,1176450,69528,1871,-5.41667,105.25
1682,2021,LAMPUNG,1872,KOTA METRO,8.27,170121,14069,1872,-5.11856,105.29949
1683,2021,KEPULAUAN BANGKA BELITUNG,1901,BANGKA,11.36,329486,37430,1901,-1.91667,105.93333
1684,2021,KEPULAUAN BANGKA BELITUNG,1902,BELITUNG,9.7,184827,17928,1902,-2.86667,107.7
1685,2021,KEPULAUAN BANGKA BELITUNG,1903,BANGKA BARAT,12.63,206857,26126,1903,-1.95839,105.53741
1686,2021,KEPULAUAN BANGKA BELITUNG,1904,BANGKA TENGAH,10.87,201237,21874,1904,-2.33989,106.1142
1687,2021,KEPULAUAN BANGKA BELITUNG,1905,BANGKA SELATAN,12.1,200337,24241,1905,-2.66803,106.01257
1688,2021,KEPULAUAN BANGKA BELITUNG,1906,BELITUNG TIMUR,10.27,128111,13157,1906,-2.9627,108.15216
1689,2021,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKAL PINANG,9.63,220932,21276,1971,-2.13333,106.13333
1690,2021,KEPULAUAN RIAU,2101,KARIMUN,11.36,254962,28964,2101,0.80764,103.41911
1691,2021,KEPULAUAN RIAU,2102,BINTAN,12.54,161182,20212,2102,0.95,104.61944
1692,2021,KEPULAUAN RIAU,2103,NATUNA,11.67,82279,9602,2103,4.71417,107.97639
1693,2021,KEPULAUAN RIAU,2104,LINGGA,14.38,99017,14239,2104,0.2,104.61667
1694,2021,KEPULAUAN RIAU,2105,KEPULAUAN ANAMBAS,9.6,47775,4586,2105,3.0,106.0
1695,2021,KEPULAUAN RIAU,2171,KOTA BATAM,5.95,1215135,72301,2171,1.05211,104.02851
1696,2021,KEPULAUAN RIAU,2172,KOTA TANJUNG PINANG,8.75,229541,20085,2172,0.91683,104.44329
1697,2021,DKI JAKARTA,3101,KEPULAUAN SERIBU,2.41,27996,675,3101,-5.5985,106.55271
1698,2021,DKI JAKARTA,3171,KOTA JAKARTA SELATAN,1.63,2232442,36389,3171,-6.266,106.8135
1699,2021,DKI JAKARTA,3172,KOTA JAKARTA TIMUR,2.24,3051866,68362,3172,-6.2521,106.884
1700,2021,DKI JAKARTA,3173,KOTA JAKARTA PUSAT,3.08,1057465,32570,3173,-6.1777,106.8403
1701,2021,DKI JAKARTA,3174,KOTA JAKARTA BARAT,2.0,2446687,48934,3174,-6.1676,106.7673
1702,2021,DKI JAKARTA,3175,KOTA JAKARTA UTARA,2.63,1788981,47050,3175,-6.1339,106.8823
1703,2021,JAWA BARAT,3201,BOGOR,4.73,5484150,259400,3201,-6.58333,106.71667
1704,2021,JAWA BARAT,3202,SUKABUMI,4.81,2747445,132152,3202,-7.06667,106.7
1705,2021,JAWA BARAT,3203,CIANJUR,6.2,2500639,155040,3203,-6.7725,107.08306
1706,2021,JAWA BARAT,3204,BANDUNG,5.53,3652398,201978,3204,-7.1,107.6
1707,2021,JAWA BARAT,3205,GARUT,5.0,2613529,130676,3205,-7.38333,107.76667
1708,2021,JAWA BARAT,3206,TASIKMALAYA,7.12,1876888,133634,3206,-7.5,108.13333
1709,2021,JAWA BARAT,3207,CIAMIS,5.87,1234827,72484,3207,-7.28333,108.41667
1710,2021,JAWA BARAT,3208,KUNINGAN,3.73,1175947,43863,3208,-7.0,108.55
1711,2021,JAWA BARAT,3209,CIREBON,6.19,2301331,142452,3209,-6.8,108.56667
1712,2021,JAWA BARAT,3210,MAJALENGKA,4.94,1315005,64961,3210,-6.81667,108.28333
1713,2021,JAWA BARAT,3211,SUMEDANG,5.09,1159256,59006,3211,-6.81667,107.98333
1714,2021,JAWA BARAT,3212,INDRAMAYU,3.97,1851733,73514,3212,-6.45,108.16667
1715,2021,JAWA BARAT,3213,SUBANG,4.16,1620703,67421,3213,-6.50833,107.7025
1716,2021,JAWA BARAT,3214,PURWAKARTA,3.45,1008931,34808,3214,-6.58333,107.45
1717,2021,JAWA BARAT,3215,KARAWANG,4.8,2465574,118348,3215,-6.26667,107.41667
1718,2021,JAWA BARAT,3216,BEKASI,2.38,3148739,74940,3216,-6.24667,107.10833
1719,2021,JAWA BARAT,3217,BANDUNG BARAT,6.04,1808416,109228,3217,-6.83333,107.48333
1720,2021,JAWA BARAT,3218,PANGANDARAN,4.32,425587,18385,3218,-7.6673,108.64037
1721,2021,JAWA BARAT,3271,BOGOR,3.08,1050920,32368,3271,-6.59167,106.8
1722,2021,JAWA BARAT,3272,SUKABUMI,4.9,350154,17158,3272,-6.95,106.93333
1723,2021,JAWA BARAT,3273,BANDUNG,2.92,2461412,71873,3273,-6.9175,107.62444
1724,2021,JAWA BARAT,3274,CIREBON,5.71,335807,19175,3274,-6.75,108.55
1725,2021,JAWA BARAT,3275,BEKASI,1.79,2568022,45968,3275,-6.28333,106.98333
1726,2021,JAWA BARAT,3276,KOTA DEPOK,1.55,2081129,32257,3276,-6.4,106.81667
1727,2021,JAWA BARAT,3277,KOTA CIMAHI,3.23,574453,18555,3277,-6.89167,107.55
1728,2021,JAWA BARAT,3278,TASIKMALAYA,5.35,723095,38686,3278,-7.35,108.21667
1729,2021,JAWA BARAT,3279,BANJAR,5.93,202718,12021,3279,-7.36996,108.53209
1730,2021,JAWA TENGAH,3301,CILACAP,15.15,1967217,298033,3301,-7.57417,108.98861
1731,2021,JAWA TENGAH,3302,BANYUMAS,12.01,1790533,215043,3302,-7.45,109.16667
1732,2021,JAWA TENGAH,3303,PURBALINGGA,12.15,1006164,122249,3303,-7.28417,109.35028
1733,2021,JAWA TENGAH,3304,BANJARNEGARA,12.41,1025708,127290,3304,-7.35111,109.5875
1734,2021,JAWA TENGAH,3305,KEBUMEN,13.52,1362757,184245,3305,-7.63917,109.66056
1735,2021,JAWA TENGAH,3306,PURWOREJO,15.87,774469,122908,3306,-7.7,109.96667
1736,2021,JAWA TENGAH,3307,WONOSOBO,15.37,887384,136391,3307,-7.36139,109.92667
1737,2021,JAWA TENGAH,3308,MAGELANG,15.23,1308198,199239,3308,-7.4275,110.16194
1738,2021,JAWA TENGAH,3309,BOYOLALI,13.46,1069986,144020,3309,-7.5,110.7
1739,2021,JAWA TENGAH,3310,KLATEN,14.72,1266692,186457,3310,-7.68333,110.61667
1740,2021,JAWA TENGAH,3311,SUKOHARJO,11.92,914211,108974,3311,-7.68333,110.83333
1741,2021,JAWA TENGAH,3312,WONOGIRI,13.68,1044599,142901,3312,-7.91667,111.0
1742,2021,JAWA TENGAH,3313,KARANGANYAR,11.92,940888,112154,3313,-7.62806,111.0625
1743,2021,JAWA TENGAH,3314,SRAGEN,11.8,982320,115914,3314,-7.41278,110.935
1744,2021,JAWA TENGAH,3315,GROBOGAN,18.18,1464598,266264,3315,-7.11667,110.91667
1745,2021,JAWA TENGAH,3316,BLORA,14.02,888277,124536,3316,-7.06667,111.38333
1746,2021,JAWA TENGAH,3317,REMBANG,12.89,649385,83706,3317,-6.78333,111.46667
1747,2021,JAWA TENGAH,3318,PATI,11.2,1335385,149563,3318,-6.76667,111.1
1748,2021,JAWA TENGAH,3319,KUDUS,11.01,856452,94295,3319,-6.8,110.86667
1749,2021,JAWA TENGAH,3320,JEPARA,11.71,1196481,140108,3320,-6.58333,110.76667
1750,2021,JAWA TENGAH,3321,DEMAK,8.8,1214424,106869,3321,-6.8993,110.6122
1751,2021,JAWA TENGAH,3322,SEMARANG,10.84,1061546,115072,3322,-7.20667,110.44139
1752,2021,JAWA TENGAH,3323,TEMANGGUNG,18.48,795029,146921,3323,-7.25,110.11667
1753,2021,JAWA TENGAH,3324,KENDAL,14.62,1027954,150287,3324,-7.0256,110.1685
1754,2021,JAWA TENGAH,3325,BATANG,11.54,809420,93407,3325,-7.03333,109.88333
1755,2021,JAWA TENGAH,3326,PEKALONGAN,8.22,983356,80832,3326,-7.0319,109.624
1756,2021,JAWA TENGAH,3327,PEMALANG,10.59,1486268,157396,3327,-7.03333,109.4
1757,2021,JAWA TENGAH,3328,TEGAL,11.29,1613380,182151,3328,-7.03333,109.16667
1758,2021,JAWA TENGAH,3329,BREBES,11.22,1996612,224020,3329,-7.05,108.9
1759,2021,JAWA TENGAH,3371,MAGELANG,11.07,121581,13459,3371,-7.5,110.225
1760,2021,JAWA TENGAH,3372,KOTA SURAKARTA,7.74,524110,40566,3372,-7.55,110.81667
1761,2021,JAWA TENGAH,3373,KOTA SALATIGA,6.89,194121,13375,3373,-7.33278,110.48333
1762,2021,JAWA TENGAH,3374,SEMARANG,6.66,1665115,110897,3374,-7.03333,110.38333
1763,2021,JAWA TENGAH,3375,PEKALONGAN,7.72,310123,23941,3375,-6.9,109.68333
1764,2021,JAWA TENGAH,3376,TEGAL,7.62,276399,21062,3376,-6.8686,109.1129
1765,2021,DI YOGYAKARTA,3401,KULON PROGO,14.23,438195,62355,3401,-7.645,110.02694
1766,2021,DI YOGYAKARTA,3402,BANTUL,9.57,991878,94923,3402,-7.9,110.36667
1767,2021,DI YOGYAKARTA,3403,GUNUNGKIDUL,13.27,748269,99295,3403,-7.98333,110.61667
1768,2021,DI YOGYAKARTA,3404,SLEMAN,6.95,1134153,78824,3404,-7.68167,110.32333
1769,2021,DI YOGYAKARTA,3471,KOTA YOGYAKARTA,10.59,375274,39742,3471,-7.8,110.375
