No,Tahun,Provinsi,Kode_Kabupaten_Kota,Kabupaten_Kota,PoU,Jumlah_Penduduk,Penduduk_Undernourish
1,2018,ACEH,1101,SIMEULUE,14.12,92393,13046
2,2018,ACEH,1102,ACEH SINGKIL,6.36,121681,7739
3,2018,ACEH,1103,ACEH SELATAN,11.76,235115,27650
4,2018,ACEH,1104,ACEH TENGGARA,7.54,212417,16016
5,2018,ACEH,1105,ACEH TIMUR,7.28,427567,31127
6,2018,ACEH,1106,ACEH TENGAH,6.71,208505,13991
7,2018,ACEH,1107,ACEH BARAT,8.01,205971,16498
8,2018,ACEH,1108,ACEH BESAR,6.70,417302,27959
9,2018,ACEH,1109,PIDIE,9.13,439131,40093
10,2018,ACEH,1110,BIREUEN,8.88,461726,41001
11,2018,ACEH,1111,ACEH UTARA,12.06,611435,73739
12,2018,ACEH,1112,ACEH BARAT DAYA,10.92,148111,16174
13,2018,ACEH,1113,GAYO LUES,7.75,92602,7177
14,2018,ACEH,1114,ACEH TAMIANG,12.96,291112,37728
15,2018,ACEH,1115,NAGAN RAYA,11.24,164483,18488
16,2018,ACEH,1116,ACEH JAYA,8.64,91087,7870
17,2018,ACEH,1117,BENER MERIAH,7.43,145086,10780
18,2018,ACEH,1118,PIDIE JAYA,5.09,158091,8047
19,2018,ACEH,1171,KOTA BANDA ACEH,3.52,265111,9332
20,2018,ACEH,1172,KOTA SABANG,5.28,34571,1825
21,2018,ACEH,1173,KOTA LANGSA,6.49,174318,11313
22,2018,ACEH,1174,KOTA LHOKSEUMAWE,6.50,203284,13213
23,2018,ACEH,1175,KOTA SUBULUSSALAM,8.04,80215,6449
24,2018,SUMATERA UTARA,1201,NIAS,5.80,138308,8022
25,2018,SUMATERA UTARA,1202,MANDAILING NATAL,5.27,443490,23372
26,2018,SUMATERA UTARA,1203,TAPANULI SELATAN,5.38,280283,15079
27,2018,SUMATERA UTARA,1204,TAPANULI TENGAH,6.20,370171,22951
28,2018,SUMATERA UTARA,1205,TAPANULI UTARA,4.37,299881,13105
29,2018,SUMATERA UTARA,1206,TOBA SAMOSIR,3.81,182673,6960
30,2018,SUMATERA UTARA,1207,LABUHANBATU,4.15,486480,20189
31,2018,SUMATERA UTARA,1208,ASAHAN,5.18,724379,37523
32,2018,SUMATERA UTARA,1209,SIMALUNGUN,7.03,863693,60718
33,2018,SUMATERA UTARA,1210,DAIRI,4.64,283203,13141
34,2018,SUMATERA UTARA,1211,KARO,3.65,409675,14953
35,2018,SUMATERA UTARA,1212,DELI SERDANG,6.95,2155625,149816
36,2018,SUMATERA UTARA,1213,LANGKAT,7.79,1035411,80659
37,2018,SUMATERA UTARA,1214,NIAS SELATAN,8.62,317207,27343
38,2018,SUMATERA UTARA,1215,HUMBANG HASUNDUTAN,4.28,188480,8067
39,2018,SUMATERA UTARA,1216,PAKPAK BHARAT,4.14,48119,1992
40,2018,SUMATERA UTARA,1217,SAMOSIR,5.16,125816,6492
41,2018,SUMATERA UTARA,1218,SERDANG BEDAGAI,6.49,614618,39889
42,2018,SUMATERA UTARA,1219,BATU BARA,6.10,412992,25193
43,2018,SUMATERA UTARA,1220,PADANG LAWAS UTARA,4.03,267771,10791
44,2018,SUMATERA UTARA,1221,PADANG LAWAS,3.69,275515,10167
45,2018,SUMATERA UTARA,1222,LABUHANBATU SELATAN,3.75,332922,12485
46,2018,SUMATERA UTARA,1223,LABUHANBATU UTARA,5.25,360926,18949
47,2018,SUMATERA UTARA,1224,NIAS UTARA,7.23,137002,9905
48,2018,SUMATERA UTARA,1225,NIAS BARAT,6.42,86195,5534
49,2018,SUMATERA UTARA,1271,KOTA SIBOLGA,6.19,87317,5405
50,2018,SUMATERA UTARA,1272,KOTA TANJUNG BALAI,6.66,173302,11542
51,2018,SUMATERA UTARA,1273,KOTA PEMATANGSIANTAR,6.71,253500,17010
52,2018,SUMATERA UTARA,1274,KOTA TEBING TINGGI,8.89,162581,14453
53,2018,SUMATERA UTARA,1275,KOTA MEDAN,4.16,2264145,94188
54,2018,SUMATERA UTARA,1276,KOTA BINJAI,8.31,273892,22760
55,2018,SUMATERA UTARA,1277,KOTA PADANG SIDEMPUAN,6.53,218892,14294
56,2018,SUMATERA UTARA,1278,KOTA GUNUNGSITOLI,4.17,140927,5877
57,2018,SUMATERA BARAT,1301,KEPULAUAN MENTAWAI,6.47,90373,5847
58,2018,SUMATERA BARAT,1302,PESISIR SELATAN,4.66,460716,21469
59,2018,SUMATERA BARAT,1303,SOLOK,5.91,371105,21932
60,2018,SUMATERA BARAT,1304,SIJUNJUNG,5.97,233810,13958
61,2018,SUMATERA BARAT,1305,TANAH DATAR,6.55,347407,22755
62,2018,SUMATERA BARAT,1306,PADANG PARIAMAN,5.17,413272,21366
63,2018,SUMATERA BARAT,1307,AGAM,5.91,487914,28836
64,2018,SUMATERA BARAT,1308,LIMA PULUH KOTA,7.04,379514,26718
65,2018,SUMATERA BARAT,1309,PASAMAN,7.59,278480,21137
66,2018,SUMATERA BARAT,1310,SOLOK SELATAN,5.80,168411,9768
67,2018,SUMATERA BARAT,1311,DHARMASRAYA,4.78,241571,11547
68,2018,SUMATERA BARAT,1312,PASAMAN BARAT,6.06,435612,26398
69,2018,SUMATERA BARAT,1371,KOTA PADANG,3.76,939112,35311
70,2018,SUMATERA BARAT,1372,KOTA SOLOK,4.58,69776,3196
71,2018,SUMATERA BARAT,1373,KOTA SAWAHLUNTO,5.68,61898,3516
72,2018,SUMATERA BARAT,1374,KOTA PADANG PANJANG,4.69,52994,2485
73,2018,SUMATERA BARAT,1375,KOTA BUKITTINGGI,4.83,128783,6220
74,2018,SUMATERA BARAT,1376,KOTA PAYAKUMBUH,4.44,133703,5936
75,2018,SUMATERA BARAT,1377,KOTA PARIAMAN,3.94,87626,3452
76,2018,RIAU,1401,KUANTAN SINGINGI,11.37,324413,36886
77,2018,RIAU,1402,INDRAGIRI HULU,10.45,433934,45346
78,2018,RIAU,1403,INDRAGIRI HILIR,15.20,731396,111172
79,2018,RIAU,1404,PELALAWAN,7.26,460780,33453
80,2018,RIAU,1405,SIAK,8.94,477670,42704
81,2018,RIAU,1406,KAMPAR,10.09,851837,85950
82,2018,RIAU,1407,ROKAN HULU,8.59,666410,57245
83,2018,RIAU,1408,BENGKALIS,9.37,566228,53056
84,2018,RIAU,1409,ROKAN HILIR,9.94,697218,69303
85,2018,RIAU,1410,KEPULAUAN MERANTI,11.62,184372,21424
86,2018,RIAU,1471,KOTA PEKANBARU,7.02,1117359,78439
87,2018,RIAU,1473,D U M A I,8.25,303292,25022
88,2018,JAMBI,1501,KERINCI,12.71,237791,30223
89,2018,JAMBI,1502,MERANGIN,10.13,383480,38847
90,2018,JAMBI,1503,SAROLANGUN,10.84,295985,32085
91,2018,JAMBI,1504,BATANGHARI,10.39,269966,28049
92,2018,JAMBI,1505,MUARO JAMBI,10.14,432305,43836
93,2018,JAMBI,1506,TANJUNG JABUNG TIMUR,10.02,218413,21885
94,2018,JAMBI,1507,TANJUNG JABUNG BARAT,14.28,328343,46887
95,2018,JAMBI,1508,TEBO,10.02,348760,34946
96,2018,JAMBI,1509,BUNGO,10.20,367182,37453
97,2018,JAMBI,1571,KOTA JAMBI,6.53,598103,39056
98,2018,JAMBI,1572,KOTA SUNGAI PENUH,6.31,89944,5675
99,2018,SUMATERA SELATAN,1601,OGAN KOMERING ULU,9.40,363617,34180
100,2018,SUMATERA SELATAN,1602,OGAN KOMERING ILIR,9.66,819570,79170
101,2018,SUMATERA SELATAN,1603,MUARA ENIM,11.05,627818,69374
102,2018,SUMATERA SELATAN,1604,LAHAT,12.65,405524,51299
103,2018,SUMATERA SELATAN,1605,MUSI RAWAS,10.91,399075,43539
104,2018,SUMATERA SELATAN,1606,MUSI BANYUASIN,8.15,638625,52048
105,2018,SUMATERA SELATAN,1607,BANYUASIN,12.32,844175,104002
106,2018,SUMATERA SELATAN,1608,OGAN KOMERING ULUSELATAN,14.00,357105,49995
107,2018,SUMATERA SELATAN,1609,OGAN KOMERING ULUTIMUR,10.62,670272,71183
108,2018,SUMATERA SELATAN,1610,OGAN ILIR,11.05,425032,46966
109,2018,SUMATERA SELATAN,1611,EMPAT LAWANG,13.41,247285,33161
110,2018,SUMATERA SELATAN,1612,PENUKAL ABAB LEMATANGILIR,11.97,187281,22418
111,2018,SUMATERA SELATAN,1613,MUSI RAWAS UTARA,8.63,189895,16388
112,2018,SUMATERA SELATAN,1671,KOTA PALEMBANG,9.78,1643488,160733
113,2018,SUMATERA SELATAN,1672,KOTA PRABUMULIH,14.63,184425,26981
114,2018,SUMATERA SELATAN,1673,KOTA PAGAR ALAM,15.55,137909,21445
115,2018,SUMATERA SELATAN,1674,KOTA LUBUK LINGGAU,10.12,229224,23197
116,2018,BENGKULU,1701,BENGKULU SELATAN,9.22,156930,14469
117,2018,BENGKULU,1702,REJANG LEBONG,12.78,258763,33070
118,2018,BENGKULU,1703,BENGKULU UTARA,7.34,298757,21929
119,2018,BENGKULU,1704,KAUR,8.16,118586,9677
120,2018,BENGKULU,1705,SELUMA,9.46,189874,17962
121,2018,BENGKULU,1706,MUKO MUKO,5.01,185499,9293
122,2018,BENGKULU,1707,LEBONG,10.36,113042,11711
123,2018,BENGKULU,1708,KEPAHIANG,11.13,134938,15019
124,2018,BENGKULU,1709,BENGKULU TENGAH,5.35,111318,5956
125,2018,BENGKULU,1771,KOTA BENGKULU,8.21,368065,30218
126,2018,LAMPUNG,1801,LAMPUNG BARAT,9.22,300703,27725
127,2018,LAMPUNG,1802,TANGGAMUS,10.91,592603,64653
128,2018,LAMPUNG,1803,LAMPUNG SELATAN,12.70,1002285,127290
129,2018,LAMPUNG,1804,LAMPUNG TIMUR,13.24,1036193,137192
130,2018,LAMPUNG,1805,LAMPUNG TENGAH,13.75,1271566,174840
131,2018,LAMPUNG,1806,LAMPUNG UTARA,14.28,614701,87779
132,2018,LAMPUNG,1807,WAY KANAN,10.72,446113,47823
133,2018,LAMPUNG,1808,TULANGBAWANG,9.65,445797,43019
134,2018,LAMPUNG,1809,PESAWARAN,12.42,440192,54672
135,2018,LAMPUNG,1810,PRINGSEWU,14.93,397219,59305
136,2018,LAMPUNG,1811,MESUJI,9.28,199168,18483
137,2018,LAMPUNG,1812,TULANG BAWANG BARAT,13.71,271206,37182
138,2018,LAMPUNG,1813,PESISIR BARAT,8.66,153743,13314
139,2018,LAMPUNG,1871,KOTA BANDAR LAMPUNG,9.50,1033803,98211
140,2018,LAMPUNG,1872,KOTA METRO,13.28,165193,21938
141,2018,KEPULAUAN BANGKA BELITUNG,1901,BANGKA,9.90,330793,32749
142,2018,KEPULAUAN BANGKA BELITUNG,1902,BELITUNG,10.00,186155,18616
143,2018,KEPULAUAN BANGKA BELITUNG,1903,BANGKA BARAT,10.40,209011,21737
144,2018,KEPULAUAN BANGKA BELITUNG,1904,BANGKA TENGAH,10.28,192429,19782
145,2018,KEPULAUAN BANGKA BELITUNG,1905,BANGKA SELATAN,9.79,205901,20158
146,2018,KEPULAUAN BANGKA BELITUNG,1906,BELITUNG TIMUR,11.82,127064,15019
147,2018,KEPULAUAN BANGKA BELITUNG,1971,KOTA PANGKAL PINANG,9.06,208520,18892
148,2018,KEPULAUAN RIAU,2101,KARIMUN,6.20,231145,14331
149,2018,KEPULAUAN RIAU,2102,BINTAN,7.11,157927,11229
150,2018,KEPULAUAN RIAU,2103,NATUNA,6.70,76968,5157
151,2018,KEPULAUAN RIAU,2104,LINGGA,10.09,89501,9031
152,2018,KEPULAUAN RIAU,2105,KEPULAUAN ANAMBAS,6.04,41927,2532
153,2018,KEPULAUAN RIAU,2171,KOTA BATAM,3.26,1329773,43351
154,2018,KEPULAUAN RIAU,2172,KOTA TANJUNG PINANG,4.79,209280,10025
155,2018,DKI JAKARTA,3101,KEPULAUAN SERIBU,0.86,24134,208
156,2018,DKI JAKARTA,3171,KOTA JAKARTA SELATAN,1.40,2246137,31446
157,2018,DKI JAKARTA,3172,KOTA JAKARTA TIMUR,1.64,2916018,47823
158,2018,DKI JAKARTA,3173,KOTA JAKARTA PUSAT,1.35,924686,12483
159,2018,DKI JAKARTA,3174,KOTA JAKARTA BARAT,1.35,2559362,34551
160,2018,DKI JAKARTA,3175,KOTA JAKARTA UTARA,1.45,1797292,26061
161,2018,JAWA BARAT,3201,BOGOR,2.90,5840907,169386
162,2018,JAWA BARAT,3202,SUKABUMI,4.30,2460693,105810
163,2018,JAWA BARAT,3203,CIANJUR,5.81,2260620,131342
164,2018,JAWA BARAT,3204,BANDUNG,4.54,3717291,168765
165,2018,JAWA BARAT,3205,GARUT,3.87,2606399,100868
166,2018,JAWA BARAT,3206,TASIKMALAYA,7.07,1751295,123817
167,2018,JAWA BARAT,3207,CIAMIS,4.66,1188629,55390
168,2018,JAWA BARAT,3208,KUNINGAN,5.10,1074497,54799
169,2018,JAWA BARAT,3209,CIREBON,5.96,2176213,129702
170,2018,JAWA BARAT,3210,MAJALENGKA,5.66,1199300,67880
171,2018,JAWA BARAT,3211,SUMEDANG,6.62,1149906,76124
172,2018,JAWA BARAT,3212,INDRAMAYU,4.68,1719187,80458
173,2018,JAWA BARAT,3213,SUBANG,3.78,1579018,59687
174,2018,JAWA BARAT,3214,PURWAKARTA,4.21,953414,40139
175,2018,JAWA BARAT,3215,KARAWANG,2.60,2336009,60736
176,2018,JAWA BARAT,3216,BEKASI,2.05,3630907,74434
177,2018,JAWA BARAT,3217,BANDUNG BARAT,6.19,1683711,104222
178,2018,JAWA BARAT,3218,PANGANDARAN,3.60,397187,14299
179,2018,JAWA BARAT,3271,BOGOR,2.53,1096828,27750
180,2018,JAWA BARAT,3272,SUKABUMI,3.78,326282,12333
181,2018,JAWA BARAT,3273,BANDUNG,2.51,2503708,62843
182,2018,JAWA BARAT,3274,CIREBON,5.06,316277,16004
183,2018,JAWA BARAT,3275,BEKASI,1.32,2931897,38701
184,2018,JAWA BARAT,3276,KOTA DEPOK,1.35,2330333,31459
185,2018,JAWA BARAT,3277,KOTA CIMAHI,2.71,607811,16472
186,2018,JAWA BARAT,3278,TASIKMALAYA,4.56,662723,30220
187,2018,JAWA BARAT,3279,BANJAR,4.12,182819,7532
188,2018,JAWA TENGAH,3301,CILACAP,13.07,1719504,224739
189,2018,JAWA TENGAH,3302,BANYUMAS,9.20,1679124,154479
190,2018,JAWA TENGAH,3303,PURBALINGGA,9.82,925193,90854
191,2018,JAWA TENGAH,3304,BANJARNEGARA,12.65,918219,116155
192,2018,JAWA TENGAH,3305,KEBUMEN,13.44,1195092,160620
193,2018,JAWA TENGAH,3306,PURWOREJO,15.75,716477,112845
194,2018,JAWA TENGAH,3307,WONOSOBO,12.27,787384,96612
195,2018,JAWA TENGAH,3308,MAGELANG,14.13,1279625,180811
196,2018,JAWA TENGAH,3309,BOYOLALI,12.35,979799,121005
197,2018,JAWA TENGAH,3310,KLATEN,13.51,1171411,158258
198,2018,JAWA TENGAH,3311,SUKOHARJO,11.40,885205,100913
199,2018,JAWA TENGAH,3312,WONOGIRI,12.76,957106,122127
200,2018,JAWA TENGAH,3313,KARANGANYAR,9.34,879078,82106
201,2018,JAWA TENGAH,3314,SRAGEN,11.43,887889,101486
202,2018,JAWA TENGAH,3315,GROBOGAN,15.97,1371610,219046
203,2018,JAWA TENGAH,3316,BLORA,17.09,862110,147335
204,2018,JAWA TENGAH,3317,REMBANG,11.86,633584,75143
205,2018,JAWA TENGAH,3318,PATI,10.41,1253299,130468
206,2018,JAWA TENGAH,3319,KUDUS,10.73,861430,92431
207,2018,JAWA TENGAH,3320,JEPARA,13.47,1240600,167109
208,2018,JAWA TENGAH,3321,DEMAK,7.94,1151796,91453
209,2018,JAWA TENGAH,3322,SEMARANG,7.93,1040629,82522
210,2018,JAWA TENGAH,3323,TEMANGGUNG,16.79,765594,128543
211,2018,JAWA TENGAH,3324,KENDAL,10.94,964106,105473
212,2018,JAWA TENGAH,3325,BATANG,9.60,762377,73188
213,2018,JAWA TENGAH,3326,PEKALONGAN,7.65,891892,68230
214,2018,JAWA TENGAH,3327,PEMALANG,9.41,1299724,122304
215,2018,JAWA TENGAH,3328,TEGAL,10.72,1437225,154071
216,2018,JAWA TENGAH,3329,BREBES,10.45,1802829,188396
217,2018,JAWA TENGAH,3371,MAGELANG,10.13,121872,12346
218,2018,JAWA TENGAH,3372,KOTA SURAKARTA,8.16,517887,42260
219,2018,JAWA TENGAH,3373,KOTA SALATIGA,5.59,191571,10709
220,2018,JAWA TENGAH,3374,SEMARANG,5.06,1786114,90377
221,2018,JAWA TENGAH,3375,PEKALONGAN,7.48,304477,22775
222,2018,JAWA TENGAH,3376,TEGAL,6.68,249003,16633
223,2018,DI YOGYAKARTA,3401,KULON PROGO,12.83,425758,54625
224,2018,DI YOGYAKARTA,3402,BANTUL,10.08,1006692,101475
225,2018,DI YOGYAKARTA,3403,GUNUNGKIDUL,12.02,736210,88492
226,2018,DI YOGYAKARTA,3404,SLEMAN,4.98,1206714,60094
227,2018,DI YOGYAKARTA,3471,KOTA YOGYAKARTA,5.88,427498,25137
228,2018,JAWA TIMUR,3501,PACITAN,9.01,554394,49951
229,2018,JAWA TIMUR,3502,PONOROGO,9.19,870705,80018
230,2018,JAWA TIMUR,3503,TRENGGALEK,11.95,694902,83041
231,2018,JAWA TIMUR,3504,TULUNGAGUNG,7.91,1035290,81891
232,2018,JAWA TIMUR,3505,BLITAR,10.34,1157500,119686
233,2018,JAWA TIMUR,3506,KEDIRI,8.47,1568113,132819
234,2018,JAWA TIMUR,3507,MALANG,8.52,2591795,220821
235,2018,JAWA TIMUR,3508,LUMAJANG,8.60,1039794,89422
236,2018,JAWA TIMUR,3509,JEMBER,10.43,2440714,254566
237,2018,JAWA TIMUR,3510,BANYUWANGI,8.07,1609677,129901
238,2018,JAWA TIMUR,3511,BONDOWOSO,13.85,772297,106963
239,2018,JAWA TIMUR,3512,SITUBONDO,13.45,679993,91459
240,2018,JAWA TIMUR,3513,PROBOLINGGO,9.86,1162092,114582
241,2018,JAWA TIMUR,3514,PASURUAN,7.14,1616578,115424
242,2018,JAWA TIMUR,3515,SIDOARJO,3.98,2216804,88229
243,2018,JAWA TIMUR,3516,MOJOKERTO,5.66,1108718,62753
244,2018,JAWA TIMUR,3517,JOMBANG,7.56,1258618,95152
245,2018,JAWA TIMUR,3518,NGANJUK,9.94,1051900,104559
246,2018,JAWA TIMUR,3519,MADIUN,7.71,681394,52535
247,2018,JAWA TIMUR,3520,MAGETAN,8.74,628924,54968
248,2018,JAWA TIMUR,3521,NGAWI,11.07,830090,91891
249,2018,JAWA TIMUR,3522,BOJONEGORO,7.37,1246927,91899
250,2018,JAWA TIMUR,3523,TUBAN,7.37,1168277,86102
251,2018,JAWA TIMUR,3524,LAMONGAN,4.59,1188913,54571
252,2018,JAWA TIMUR,3525,GRESIK,2.85,1299024,37022
253,2018,JAWA TIMUR,3526,BANGKALAN,6.45,978892,63139
254,2018,JAWA TIMUR,3527,SAMPANG,4.95,968520,47942
255,2018,JAWA TIMUR,3528,PAMEKASAN,9.32,871497,81224
256,2018,JAWA TIMUR,3529,SUMENEP,5.61,1085227,60881
257,2018,JAWA TIMUR,3571,KEDIRI,6.80,285582,19420
258,2018,JAWA TIMUR,3572,BLITAR,5.14,140971,7246
259,2018,JAWA TIMUR,3573,MALANG,5.00,866118,43306
260,2018,JAWA TIMUR,3574,PROBOLINGGO,4.50,235211,10584
261,2018,JAWA TIMUR,3575,PASURUAN,6.28,199078,12502
262,2018,JAWA TIMUR,3576,MOJOKERTO,5.31,128282,6812
263,2018,JAWA TIMUR,3577,MADIUN,5.05,176697,8923
264,2018,JAWA TIMUR,3578,KOTA SURABAYA,2.70,2885555,77910
265,2018,JAWA TIMUR,3579,KOTA BATU,4.19,205788,8623
266,2018,BANTEN,3601,PANDEGLANG,4.25,1209011,51383
267,2018,BANTEN,3602,LEBAK,3.84,1295810,49759
268,2018,BANTEN,3603,TANGERANG,3.34,3692693,123336
269,2018,BANTEN,3604,SERANG,2.56,1501501,38438
270,2018,BANTEN,3671,TANGERANG,2.30,2185304,50262
271,2018,BANTEN,3672,KOTA CILEGON,2.35,431305,10136
272,2018,BANTEN,3673,SERANG,2.41,677804,16335
273,2018,BANTEN,3674,KOTA TANGERANG SELATAN,1.57,1696308,26632
274,2018,BALI,5101,JEMBRANA,4.27,276588,11810
275,2018,BALI,5102,TABANAN,2.20,443510,9757
276,2018,BALI,5103,BADUNG,1.23,656921,8080
277,2018,BALI,5104,GIANYAR,1.56,508108,7926
278,2018,BALI,5105,KLUNGKUNG,3.74,178267,6667
279,2018,BALI,5106,BANGLI,2.98,226161,6740
280,2018,BALI,5107,KARANGASEM,5.76,414800,23892
281,2018,BALI,5108,BULELENG,4.60,657180,30230
282,2018,BALI,5171,KOTA DENPASAR,1.52,930619,14145
283,2018,NUSA TENGGARA BARAT,5201,LOMBOK BARAT,4.13,685161,28297
284,2018,NUSA TENGGARA BARAT,5202,LOMBOK TENGAH,6.15,939409,57774
285,2018,NUSA TENGGARA BARAT,5203,LOMBOK TIMUR,8.52,1192110,101568
286,2018,NUSA TENGGARA BARAT,5204,SUMBAWA,4.18,453797,18969
287,2018,NUSA TENGGARA BARAT,5205,DOMPU,4.08,248879,10154
288,2018,NUSA TENGGARA BARAT,5206,BIMA,7.50,483901,36293
289,2018,NUSA TENGGARA BARAT,5207,SUMBAWA BARAT,2.51,144707,3632
290,2018,NUSA TENGGARA BARAT,5208,LOMBOK UTARA,4.91,218533,10730
291,2018,NUSA TENGGARA BARAT,5271,KOTA MATARAM,4.41,477476,21057
292,2018,NUSA TENGGARA BARAT,5272,BIMA,5.12,169714,8689
293,2018,NUSA TENGGARA TIMUR,5301,SUMBA BARAT,12.84,127872,16419
294,2018,NUSA TENGGARA TIMUR,5302,SUMBA TIMUR,11.49,255601,29369
295,2018,NUSA TENGGARA TIMUR,5303,KUPANG,18.00,387479,69746
296,2018,NUSA TENGGARA TIMUR,5304,TIMOR TENGAH SELATAN,12.48,465970,58153
297,2018,NUSA TENGGARA TIMUR,5305,TIMOR TENGAH UTARA,12.84,251993,32356
298,2018,NUSA TENGGARA TIMUR,5306,BELU,17.19,216783,37265
299,2018,NUSA TENGGARA TIMUR,5307,ALOR,14.98,204380,30616
300,2018,NUSA TENGGARA TIMUR,5308,LEMBATA,19.49,140390,27362
301,2018,NUSA TENGGARA TIMUR,5309,FLORES TIMUR,17.43,253818,44240
302,2018,NUSA TENGGARA TIMUR,5310,SIKKA,14.74,318920,47009
303,2018,NUSA TENGGARA TIMUR,5311,ENDE,11.37,272988,31039
304,2018,NUSA TENGGARA TIMUR,5312,NGADA,9.46,161196,15249
305,2018,NUSA TENGGARA TIMUR,5313,MANGGARAI,11.61,333912,38767
306,2018,NUSA TENGGARA TIMUR,5314,ROTE NDAO,17.40,165807,28850
307,2018,NUSA TENGGARA TIMUR,5315,MANGGARAI BARAT,8.78,269029,23621
308,2018,NUSA TENGGARA TIMUR,5316,SUMBA TENGAH,11.28,71801,8099
309,2018,NUSA TENGGARA TIMUR,5317,SUMBA BARAT DAYA,12.48,338427,42236
310,2018,NUSA TENGGARA TIMUR,5318,NAGEKEO,9.31,144414,13445
311,2018,NUSA TENGGARA TIMUR,5319,MANGGARAI TIMUR,13.10,283313,37114
312,2018,NUSA TENGGARA TIMUR,5320,SABU RAIJUA,15.06,94406,14218
313,2018,NUSA TENGGARA TIMUR,5321,MALAKA,13.79,189220,26093
314,2018,NUSA TENGGARA TIMUR,5371,KUPANG,11.06,423800,46872
315,2018,KALIMANTAN BARAT,6101,SAMBAS,20.36,532609,108439
316,2018,KALIMANTAN BARAT,6102,BENGKAYANG,20.19,251320,50742
317,2018,KALIMANTAN BARAT,6103,LANDAK,23.02,372609,85775
318,2018,KALIMANTAN BARAT,6104,MEMPAWAH,17.96,261299,46929
319,2018,KALIMANTAN BARAT,6105,SANGGAU,24.03,463995,111498
320,2018,KALIMANTAN BARAT,6106,KETAPANG,16.59,504008,83615
321,2018,KALIMANTAN BARAT,6107,SINTANG,20.86,413369,86229
322,2018,KALIMANTAN BARAT,6108,KAPUAS HULU,24.66,258984,63865
323,2018,KALIMANTAN BARAT,6109,SEKADAU,24.73,199576,49355
324,2018,KALIMANTAN BARAT,6110,MELAWI,25.22,205298,51776
325,2018,KALIMANTAN BARAT,6111,KAYONG UTARA,14.98,110899,16613
326,2018,KALIMANTAN BARAT,6112,KUBU RAYA,18.86,570914,107674
327,2018,KALIMANTAN BARAT,6171,KOTA PONTIANAK,7.65,637723,48786
328,2018,KALIMANTAN BARAT,6172,KOTA SINGKAWANG,9.58,219061,20986
329,2018,KALIMANTAN TENGAH,6201,KOTAWARINGIN BARAT,6.22,304082,18914
330,2018,KALIMANTAN TENGAH,6202,KOTAWARINGIN TIMUR,8.90,456409,40620
331,2018,KALIMANTAN TENGAH,6203,KAPUAS,15.57,356382,55489
332,2018,KALIMANTAN TENGAH,6204,BARITO SELATAN,10.74,135736,14578
333,2018,KALIMANTAN TENGAH,6205,BARITO UTARA,8.22,130019,10688
334,2018,KALIMANTAN TENGAH,6206,SUKAMARA,5.66,62044,3512
335,2018,KALIMANTAN TENGAH,6207,LAMANDAU,5.58,80512,4493
336,2018,KALIMANTAN TENGAH,6208,SERUYAN,7.68,197839,15194
337,2018,KALIMANTAN TENGAH,6209,KATINGAN,7.45,167706,12494
338,2018,KALIMANTAN TENGAH,6210,PULANG PISAU,9.94,126657,12590
339,2018,KALIMANTAN TENGAH,6211,GUNUNG MAS,4.97,117457,5838
340,2018,KALIMANTAN TENGAH,6212,BARITO TIMUR,9.23,123557,11404
341,2018,KALIMANTAN TENGAH,6213,MURUNG RAYA,6.04,118197,7139
342,2018,KALIMANTAN TENGAH,6271,KOTA PALANGKARAYA,6.67,283612,18917
343,2018,KALIMANTAN SELATAN,6301,TANAH LAUT,2.31,339195,7835
344,2018,KALIMANTAN SELATAN,6302,KOTABARU,1.88,336719,6330
345,2018,KALIMANTAN SELATAN,6303,BANJAR,3.45,580026,20011
346,2018,KALIMANTAN SELATAN,6304,BARITO KUALA,4.12,310016,12773
347,2018,KALIMANTAN SELATAN,6305,TAPIN,2.76,189081,5219
348,2018,KALIMANTAN SELATAN,6306,HULU SUNGAI SELATAN,4.15,235217,9762
349,2018,KALIMANTAN SELATAN,6307,HULU SUNGAI TENGAH,4.87,269384,13119
350,2018,KALIMANTAN SELATAN,6308,HULU SUNGAI UTARA,3.15,234604,7390
351,2018,KALIMANTAN SELATAN,6309,TABALONG,2.57,250809,6446
352,2018,KALIMANTAN SELATAN,6310,TANAH BUMBU,1.34,351673,4712
353,2018,KALIMANTAN SELATAN,6311,BALANGAN,4.05,129505,5245
354,2018,KALIMANTAN SELATAN,6371,KOTA BANJARMASIN,1.54,700869,10793
355,2018,KALIMANTAN SELATAN,6372,KOTA BANJARBARU,1.37,255597,3502
356,2018,KALIMANTAN TIMUR,6401,PASER,15.71,279975,43984
357,2018,KALIMANTAN TIMUR,6402,KUTAI BARAT,14.70,147598,21697
358,2018,KALIMANTAN TIMUR,6403,KUTAI KARTANEGARA,14.30,769337,110015
359,2018,KALIMANTAN TIMUR,6404,KUTAI TIMUR,9.31,361670,33671
360,2018,KALIMANTAN TIMUR,6405,BERAU,7.13,226509,16150
361,2018,KALIMANTAN TIMUR,6409,PENAJAM PASER UTARA,15.68,159386,24992
362,2018,KALIMANTAN TIMUR,6411,MAHAKAM ULU,9.98,26347,2629
363,2018,KALIMANTAN TIMUR,6471,KOTA BALIKPAPAN,5.82,645727,37581
364,2018,KALIMANTAN TIMUR,6472,KOTA SAMARINDA,8.36,858080,71735
365,2018,KALIMANTAN TIMUR,6474,KOTA BONTANG,6.30,174206,10975
